fed_batch_seed,batch_seed,fed_batch,batch_med,conversion_main,dia1,dia2
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.003255384,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.005218584,0.028782692167968756,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.005218584,0.033527882050781256,0.049165225,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.005218584,0.033527882050781256,0.045317900390625006,0.18669207573046878,0.9112851562500001,24.914084361177913,42.82900502403519
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,1.050519531,24.914084361177913,42.82900502403519
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,22.011155257424782,42.82900502403519
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,32.070506422737296
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.005218584,0.033527882050781256,0.045317900390625006,0.3151477273242188,0.9112851562500001,24.914084361177913,42.82900502403519
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.005218584,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.033527882050781256,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.028782692167968756,0.045317900390625006,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.028782692167968756,0.049165225,0.3151477273242188,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,0.9112851562500001,22.011155257424782,32.070506422737296
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,24.914084361177913,32.070506422737296
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,42.82900502403519
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.028782692167968756,0.049165225,0.18669207573046878,1.050519531,22.011155257424782,32.070506422737296
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.005218584,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.003255384,0.016512302167968753,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.003255384,0.021257492050781254,0.026260225,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.003255384,0.021257492050781254,0.0224129,0.3093959817304688,1.045285156,39.76801230262832,30.23650134221295
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,0.9165195312500001,39.76801230262832,30.23650134221295
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,38.37180044077674,30.23650134221295
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,44.15309034283387
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.003255384,0.021257492050781254,0.0224129,0.19244382132421878,1.045285156,39.76801230262832,30.23650134221295
0.005218584,0.016512302167968753,0.026260225,0.3093959817304688,0.9165195312500001,38.37180044077674,44.15309034283387
0.005218584,0.016512302167968753,0.026260225,0.3093959817304688,0.9165195312500001,38.37180044077674,44.15309034283387
0.003255384,0.016512302167968753,0.026260225,0.3093959817304688,0.9165195312500001,38.37180044077674,44.15309034283387
0.005218584,0.021257492050781254,0.026260225,0.3093959817304688,0.9165195312500001,38.37180044077674,44.15309034283387
0.005218584,0.016512302167968753,0.026260225,0.3093959817304688,0.9165195312500001,38.37180044077674,44.15309034283387
0.005218584,0.016512302167968753,0.026260225,0.3093959817304688,0.9165195312500001,38.37180044077674,44.15309034283387
0.005218584,0.016512302167968753,0.0224129,0.3093959817304688,0.9165195312500001,38.37180044077674,44.15309034283387
0.005218584,0.016512302167968753,0.026260225,0.19244382132421878,0.9165195312500001,38.37180044077674,44.15309034283387
0.005218584,0.016512302167968753,0.026260225,0.3093959817304688,1.045285156,38.37180044077674,44.15309034283387
0.005218584,0.016512302167968753,0.026260225,0.3093959817304688,0.9165195312500001,38.37180044077674,44.15309034283387
0.005218584,0.016512302167968753,0.026260225,0.3093959817304688,0.9165195312500001,38.37180044077674,44.15309034283387
