DME flowrate,Carbon efficiency,CAPEX,OPEX,LCP,Energy efficiency
3.472713413,84.875964,165900747.7,227623103.2,2.470747908,69.40110793
3.106984853,75.92794705,215676114.3,242058014.9,2.988240643,61.22395599
3.063045534,74.85716873,230693140.9,248171937.4,3.120408631,59.57319593
2.852475867,69.70568003,236172379.2,240482622.2,3.264991851,57.84594079
2.95322549,72.18241138,230207006.1,241500284.7,3.157333047,59.01328292
2.030942247,49.62249213,292025368.2,233883610.1,4.585050237,46.12447183
2.995299302,73.19570683,216831872.5,240009437.3,3.077489103,60.50838643
3.025033291,73.92355932,222116488.2,241404807,3.070380883,60.25468023
3.107051207,75.92961586,215836758.4,242047337.9,2.988268377,61.23701615
3.10695084,75.92714416,212088648.6,240325700.3,2.964204374,62.36072063
3.106963024,75.92745583,215794636.3,242237766.7,2.990426057,61.10157139
3.106966486,75.92748881,215821692.5,243085790.4,2.999935416,60.51886752
3.106956674,75.92729938,216089309.8,241589060,2.983569271,61.56338817
3.106937232,75.9266849,218480204.7,244465204.6,3.018869407,59.65991679
3.106966782,75.9275024,214898174.4,243428654.5,3.002554557,60.26220712
3.106960941,75.92734445,217307204.7,243255206,3.003784104,60.44218298
3.583785373,87.60729462,179675851.8,246523537.3,2.592969362,66.06563745
3.267236346,79.8564305,206039576.5,250585889.2,2.920273259,61.17890853
1.664240608,40.66388263,303524179.1,237797576.2,5.7051674,38.3429453
3.16737197,77.42613832,214386986.5,250708852.4,3.024443341,59.48551094
3.732146784,91.27547561,183202107.3,255251758.2,2.574949793,65.80576285
3.625812036,88.64934279,187326645.9,253462870.1,2.637974084,65.24576106
3.6210365,88.53199956,187392537.2,253440313.3,2.641311043,65.17805385
3.621232029,88.53683497,197811574.9,258866070.4,2.704927931,61.93860056
3.621137711,88.53448305,188885433.1,252775666.2,2.636545514,65.67294814
3.621132881,88.53436808,187544621.8,252096317.5,2.628524762,66.10790235
3.621111015,88.53382843,187405874.1,253422698.9,2.64110281,65.19170758
3.621103343,88.53367773,187586492.7,253122794.1,2.638436094,65.40035823
3.621148127,88.53473482,188047687.1,251511097.6,2.623468775,66.53247432
3.621134234,88.53434289,187394023.2,253222490.8,2.639152779,65.3278345
3.621135711,88.53442816,187489876.2,253429162.6,2.641241388,65.18993289
3.525386852,86.11015322,109479744,195781497.9,2.054945358,79.39892484
3.648645635,89.13194515,111480085.1,203433345.3,2.06057961,78.80030406
3.514537738,85.84719198,110335148.6,195553768.8,2.060031605,79.41517895
3.183089924,77.7551845,161996565.6,197163925.7,2.358295305,72.44700326
3.431328059,83.8227257,125133701.4,196489007,2.137040683,77.23996843
3.370591877,82.32921527,120566339.5,194396962.3,2.148471154,77.82850236
3.521443781,86.01395848,110004791.3,195821616.1,2.058250017,79.29200905
3.525525349,86.11354904,109482503.1,195767994.4,2.054734829,79.41614136
3.525424141,86.1110551,110597937.5,196916701.9,2.067397954,78.28390723
3.525413965,86.11081761,108379865.2,195593650.8,2.051807004,79.55054906
3.525408832,86.11068252,109180900,196626084.3,2.062905265,78.52379581
3.525402953,86.11054648,109751834,195430419.1,2.051792919,79.77494181
3.525375748,86.10987159,109396737.5,195357756.6,2.050682277,79.83606015
3.525415554,86.11086283,109262808.2,196269152.6,2.059480627,78.88989661
3.525432337,86.11125346,109288644.9,195347079.8,2.050419155,79.84415469
3.334192982,81.44734465,123894627.2,195294628.4,2.185345211,76.22155353
3.414147508,83.40547553,128980291.4,202468250,2.213199168,75.39623491
3.358545974,82.05636759,136406068.9,202667996.3,2.260921794,74.28201837
2.746375958,67.0944911,192959499.5,200792046.2,2.825149802,64.30863269
3.638823034,88.90177014,113971684.2,204449118.9,2.078627219,77.70678608
3.457802588,84.47574622,126692650.6,202847215.5,2.186364521,75.88334381
3.458236207,84.48631967,126511345,202856687.6,2.185971661,75.87702277
3.458336914,84.48875331,125478301.1,202149195.1,2.177586393,76.52955904
3.458351588,84.48914852,127889461.7,202852926.1,2.187486187,75.93404
3.458346752,84.48906152,126545534.6,201933438.1,2.17667257,76.780162
3.458376835,84.489768,126326672.3,203356613.2,2.190684259,75.39512627
3.4583519,84.48909273,126717073.2,203216189.4,2.189750586,75.54248956
3.458330006,84.4885955,126611819.9,202473441.7,2.182183009,76.25360007
3.458369902,84.48957912,126874458.6,203220652.2,2.189969599,75.54443811
3.458347042,84.48900898,126516394.6,202842351.7,2.185763624,75.89344872
3.559145829,86.94990556,133191319.2,213724114,2.237669352,71.49162133
3.231110079,78.91852611,128604145.7,194216462.7,2.249423189,71.89200964
3.677611658,89.86213486,125679424.8,214150715.9,2.161285065,73.22714019
3.414435046,83.41388127,149148302.9,213567009.1,2.349968972,69.25978326
3.278438415,80.10404182,161414747.1,213219067,2.459025385,67.22052802
2.910225648,71.0960602,168999646.3,206257127.5,2.697716578,65.44044641
3.571603103,87.25386966,132416075.6,213753077.9,2.229260979,71.68782453
3.560498082,86.98300387,135394031.5,213417379,2.23635135,71.84527421
3.559144307,86.94987669,132411944.2,213314613.9,2.232782223,71.80852228
3.559130663,86.94947869,133334353.9,214595090.2,2.246339875,70.7797166
3.559145237,86.94987331,132854706.5,212506432,2.225404564,72.5063105
3.559091098,86.94851037,132986611.9,215002364.4,2.249939697,70.43821412
3.559135615,86.94970296,131784441.9,212337347.3,2.222534593,72.61573703
3.559131253,86.94949188,133128569.2,214489102.7,2.245069698,70.85966587
3.559132005,86.9495121,133184098.3,213723655.4,2.237665295,71.49148884
3.001966444,73.34349559,166626148.8,207603227.8,2.627618764,66.22995961
2.505727258,61.2111074,166664125.8,186905034.2,2.861241561,63.21325131
2.54094207,62.07610683,169301970.1,187711029.8,2.836835735,63.43760144
2.547221148,62.21839283,169936297.4,187402277.6,2.826649657,63.86632318
3.264394535,79.73569303,127407078.9,194296750.4,2.225845999,72.50117756
2.747552224,67.11622714,155791994.5,188662681.4,2.615483986,67.05203248
2.746267975,67.08476356,154642023,188849584.8,2.617362361,66.80286014
2.747328227,67.11076079,156924319.4,188905038.1,2.620441225,66.85859668
2.747320418,67.1105686,156160494.5,188432725.6,2.6133454,67.27817648
2.74731998,67.1105497,156983585.9,189820675.6,2.632109431,66.01002713
2.747320039,67.11055833,157059584.5,187221182.3,2.599368295,68.48673076
2.747322329,67.11057642,157507513.8,189747253.7,2.631957016,66.09593754
2.747328598,67.11076866,156723869.1,187591300.9,2.603539579,68.1108643
2.747320861,67.11057789,156511899.2,188689061.3,2.617106365,67.04753588
2.747322131,67.11060918,156511901.9,188689266.3,2.61710775,67.04737568
3.678275634,89.9539547,193313222.8,254261422.3,2.614524483,68.18610086
3.601780605,88.0456301,172167782.2,236784338.1,2.477623892,70.97382282
3.622927131,88.58641567,193079748.7,254027422.7,2.651961839,67.33332361
3.272116714,80.00252935,220348953.4,252578073.2,2.954893436,62.61359808
2.455421203,60.00291593,271580309,247095504.9,3.945284102,51.41845275
3.746239654,91.64169259,195276273.9,256811965.3,2.59286894,67.63864073
3.59990317,88.02498631,197750162.6,253848609.4,2.672489603,67.17303781
3.667827432,89.69775241,193418589,254073589.3,2.620311241,68.13174005
3.678288638,89.95429074,193225756.4,254158175.8,2.613443633,68.25967703
3.678295624,89.95444921,197433282.4,252861371.9,2.605862419,69.34330836
3.67830077,89.95456123,192959373,255616829.4,2.626908969,67.20138904
3.678292795,89.95437326,193971685.2,253669701,2.609656672,68.63990417
3.67833162,89.95532598,193282757.9,254092993.2,2.612860995,68.30951298
3.678277626,89.9540046,193100938,254580258.6,2.617297438,67.94822132
3.678269048,89.9537972,193309760.3,254260849.1,2.614519913,68.18628689
3.729894085,91.24706863,203720123,255751256.3,2.603590328,68.33720275
3.771741428,92.24221332,169973244.4,238755357.8,2.381750102,72.57613575
2.766630492,67.60279366,249240529.7,233721431.2,3.300709954,58.78960175
3.321172354,81.1886274,204576984.4,236706849.6,2.725949078,66.55815126
3.410317446,83.35149249,187922691.3,235046173.1,2.617867875,69.10807159
3.674219132,89.8322497,176196967.3,238201149.7,2.446638339,71.3491578
3.677336015,89.90856221,176565544.6,238344162.9,2.44632373,71.31046912
3.666873608,89.65202417,176659817,238225416.6,2.452284062,71.20415382
3.666873562,89.6520201,172827208.2,239535277.2,2.460424579,70.05939239
3.666934809,89.65355589,178029609,236818014.6,2.440439956,72.39148836
3.666864394,89.65179665,175581838.3,238934054.5,2.457801471,70.61013806
3.666876454,89.65207473,176518129.1,238215725.9,2.452032805,71.20792335
3.666859636,89.65167938,176745619,238001663.8,2.45027008,71.38605412
3.666821351,89.65073005,176546068.8,238103073.9,2.451033994,71.29782669
3.666873124,89.65202528,176570068.2,238155090.7,2.451518636,71.2579482
3.220587516,78.69509813,179137434.8,236992376.2,2.781947898,60.60332674
3.057104731,74.68630952,163924316,218629058.7,2.701852282,62.05791566
3.221285634,78.71363381,181071998.4,236967049.1,2.783521336,60.68145307
3.412350114,83.38776327,168207029,238581967.5,2.628722522,62.78004891
3.062848574,74.84696661,188857581.6,235937263.8,2.926202137,58.61571334
3.857567405,94.35411641,153727180.9,246600399.3,2.382196585,64.94211394
3.161722435,77.25602335,182243564.2,236507113.7,2.832419886,59.90906667
3.219558493,78.66990491,178056756.2,237068256.9,2.782286433,60.50668621
3.220582215,78.69496176,179261619.8,236922176.6,2.781352895,60.6529828
3.220587277,78.69509024,178986817.1,237091765.8,2.782828918,60.53406429
3.220593831,78.69530908,179716143,236802231.7,2.780625294,60.74376251
3.220608126,78.69560254,179119984.7,237000303.9,2.781993467,60.59804279
3.220590516,78.69516082,179151678.2,236993443.2,2.781974847,60.60301797
3.220587587,78.6951073,179852472.8,251678195.1,2.941186021,52.26765833
3.220626534,78.69608704,179078558.8,236845296.9,2.780253945,60.69970992
3.854514556,94.29361062,154417520.5,264096471.3,2.542421822,55.47702679
3.629187849,88.68906361,141198564.8,243396556.7,2.487372463,56.49771505
3.717214351,90.84640406,132651651,244112926.4,2.425783604,57.30764381
3.801335266,92.91206725,124200652.9,244350305.7,2.365203877,58.29489526
2.797288022,68.34949951,180976149.9,229685398.6,3.114906732,50.69242655
3.665907242,89.59203072,138408721.4,243930225.1,2.464408728,56.73508086
3.666176255,89.59849318,139188092.7,243837957.3,2.464221049,56.80115486
3.664995214,89.56953108,137814910.9,243953515.1,2.464581841,56.69713754
3.665000667,89.56967051,138147041.8,243881031.2,2.464261062,56.7407249
3.665005586,89.56984557,137504437.1,244112969.2,2.465740035,56.61082949
3.664995683,89.56956362,138034839.7,243907290.3,2.464388332,56.72513139
3.664996892,89.56959559,138002269.9,243905739.6,2.464336584,56.72529178
3.664994352,89.56951433,136712504.1,227294464.2,2.3055275,66.59320735
3.664958551,89.5687296,138020831.1,244039353.2,2.465648889,56.65734804
3.665000308,89.56966529,138014468.4,243906577.3,2.464355797,56.72517071
1.204690775,29.42899921,265668330.2,171094835.7,5.830799486,39.53908264
1.120562719,27.37227121,245403566.6,153659224.3,5.654532366,41.13341707
1.454135725,35.52204132,248408806.1,172135774.4,4.807021567,46.13425942
3.009806509,73.50681495,125704903.9,180638000.9,2.254242959,75.97647709
1.011453016,24.70825025,280739409,169755223.1,6.95955491,34.51240573
1.007540418,24.61347592,263802388.9,167872528.1,6.853138972,35.25186719
1.12505739,27.48329227,271419128.9,170500008.1,6.246002273,37.53237562
1.208168706,29.51426518,265552903.1,171158389.8,5.815451343,39.60260091
1.204702425,29.42928175,265586709.6,171053715.1,5.829281589,39.56808633
1.204704109,29.4293242,265283177.3,171151642.7,5.831068335,39.4858926
1.204702949,29.4292955,265830657.8,170989684.6,5.828259423,39.62323832
1.204703454,29.42930821,265481388.9,171160167.2,5.831988236,39.48517209
1.204702566,29.42929363,265689959.1,171095892,5.830846083,39.53931158
1.20470893,29.42944333,265299720.1,171236365,5.83354288,39.42321458
1.204698058,29.42920165,265918090.6,171596748,5.846076079,39.17326733
1.672473251,40.8564248,221268716.8,172587218.4,4.122665147,51.56957813
1.378510911,33.67362586,214956927.6,154464328.8,4.52665101,48.46627512
0.859786751,21.0027988,248823357.5,149609412.4,7.222241062,34.74264973
2.38725989,58.30191562,138607897.6,160349473.9,2.569052808,70.53654943
1.781585868,43.51783664,198418520.3,157976461.1,3.533108193,57.55424038
1.637981084,40.01086425,197960172.4,155586848.6,3.791065524,55.44912886
1.557072777,38.03452423,202984502.6,154965906.8,3.987369606,53.60159864
1.561551791,38.14432238,202991993.8,155143125.2,3.979892738,53.56759081
1.561552859,38.14434507,203174314.1,155015217.1,3.977522072,53.71153699
1.561553889,38.14437183,202643158,155179736.7,3.979790385,53.51476851
1.561574134,38.14486736,203334823.5,154817760.4,3.973496567,53.93070373
1.561554517,38.14438862,202922215.9,155381992.3,3.985014916,53.31236237
1.561541528,38.14406606,203517367.7,154721217.9,3.971909601,54.04133159
1.561551646,38.14430126,202774626.6,154742610.5,3.970419657,53.98781051
1.561553371,38.14436654,202853815.7,155055733.1,3.977584593,53.6552087
2.25982168,55.20256603,168968416,169976285.3,2.916639485,65.53518647
3.194753843,78.09211957,232596772.6,252310078.9,3.039170951,61.97823981
2.531512771,61.83271143,151905884.1,171955895.5,2.603278498,70.12842266
1.963685098,47.9753204,191184162.3,168307012,3.373112258,59.6445174
2.259830342,55.2028047,168963905.1,169976311.6,2.916620569,65.53523235
2.111102206,51.5709658,175547777,168315256.4,3.107497193,63.33916854
2.259556036,55.19608767,169209925.4,169984761,2.917548545,65.52839042
2.260682163,55.22373688,171385522.5,169861630.5,2.918128983,65.78892743
2.259798049,55.20203847,167093831.5,168017635.1,2.883191725,67.67968935
2.259819667,55.20254199,165808396.4,171151694.2,2.928999173,64.14048836
2.259829272,55.20282213,168761543.9,170117925.2,2.918432624,65.37145992
2.259804592,55.2021726,169072405.3,169909824.9,2.915828045,65.61221275
2.25978299,55.20162826,168338404.8,168943166.2,2.899678201,66.66218265
2.25982879,55.20276332,168109918.3,170773625.1,2.927332031,64.63538515
2.259853743,55.20338381,167971784,168660257.2,2.894578916,66.97146971
2.209829629,53.98446033,167974690.5,169412250.1,2.971924907,64.69382334
2.57545708,62.9507393,253703239.8,247713756.6,3.741429235,53.40176626
3.402694124,83.1895031,210924962.4,253191045.6,2.836459655,64.70520594
3.141245064,76.79420201,226692235.8,251821023.9,3.07786893,61.15534779
3.328147189,81.37408112,218622865.4,253904434.6,2.916869383,63.03033801
3.140945455,76.78688064,226292758.5,251803392.5,3.077448899,61.15119542
3.140098213,76.76612863,224473488.3,251911020,3.077106422,61.0128512
3.141255215,76.79441699,229730484.6,252917801.7,3.093927063,60.48557827
3.141246201,76.79422959,232742272.5,249805240.7,3.063441171,62.74182779
3.141241153,76.7940645,227137491.5,251490529.5,3.074797691,61.39533919
3.141263337,76.79465033,226653462.5,251821005.9,3.077800486,61.15469496
3.141238248,76.79398499,226632852.8,251973681.5,3.079485936,61.04877315
3.141234616,76.79394365,227562572.5,250788564.8,3.067596701,61.89734136
3.141191778,76.79278394,226766943.1,252095204.1,3.081048883,60.96818479
3.141244981,76.79420344,226692253.1,251821025,3.077869046,61.15534673
1.97605254,48.27905833,295544310,222585105,4.521142382,44.76172676
1.876823001,45.85184276,274818690.5,204645628.1,4.383251797,46.18606619
2.057523336,50.26887159,290110437,222933500.7,4.337229122,46.24543218
3.418782189,83.54411695,175617239.1,230582410,2.551370909,65.97224036
1.976052058,48.27903551,295540610.8,222584852.9,4.521131421,44.76176994
1.604663197,39.20520852,294516779.8,216230891.6,5.42742661,39.74874009
1.85272512,45.26494052,306124742.6,221739913,4.829545252,42.69891182
1.970629765,48.14606901,295729531.4,222483801.3,4.532182034,44.70184476
1.976060558,48.27921958,296804581.7,223260426.4,4.535591522,44.39597219
1.976052093,48.27903795,299026101,221981327.2,4.517720335,45.19810357
1.976052731,48.27904906,295261098,222845000.2,4.525124163,44.60353803
1.976051771,48.27903822,295581145.9,222586560.6,4.521245747,44.76168384
1.976058817,48.27917239,295439153.1,222700755.3,4.522943128,44.69178012
1.976053702,48.27908498,285618941.8,236276080.1,4.741225276,37.79567315
1.976055677,48.27913411,295562717.5,222638780.5,4.522116354,44.73075572
3.062058317,74.81723433,195136197.6,249931694.5,3.094009936,49.01201364
2.854255462,69.73025719,182336209.5,230166529.8,3.060533405,49.4548022
1.487492514,36.3393567,271538643.7,209557431.5,5.636168859,34.25108328
2.905780823,70.98812714,178714236.6,230525259,3.005466869,50.08634159
3.181673491,77.72867618,165781287.5,235943067.5,2.787400989,51.71595633
3.012251503,73.58821245,171277705.7,231952499.8,2.905619059,51.0209389
2.913778054,71.18418181,178594915.6,230767311.9,2.999935409,50.10159255
2.905769549,70.98785122,175854664.4,229015846.6,2.983428328,50.79659518
2.905788741,70.98832572,175703135.8,230456044.9,3.000405347,50.06349761
2.905777617,70.98799528,178461925.5,230214727.3,3.00140539,50.23693716
2.905785846,70.98825258,178656649.1,230530188,3.005439744,50.08286625
2.905792503,70.9884209,178222113.2,229861297.3,2.996830177,50.4107311
2.905790355,70.98833195,181025111.5,209411940.2,2.75641064,63.50823149
2.905793984,70.98843258,178193455.4,230118552.1,2.999862444,50.28040246
2.905781763,70.9881566,178714605.2,230525279.2,3.005466656,50.08635681
3.931926541,96.33573686,210662341,263329905.8,2.543937982,64.34295753
3.215944438,78.56027916,130363081,187646138.7,2.191322509,74.23762843
3.944458788,96.65152967,201446154.9,263216489.1,2.525327778,64.39127043
3.490125351,85.32523265,286483365.3,264853308.3,2.969723176,57.89699066
3.931933509,96.33591861,210660877.7,263330296.5,2.543935406,64.34280201
3.770784175,92.30423045,209071309.7,255404076.5,2.577948102,66.83731673
3.938578128,96.50130085,210324930.3,263325344.7,2.539252099,64.44754028
3.926075903,96.20679842,231638102.2,263907960.3,2.574631169,64.45299314
3.931995023,96.33742081,213852537.1,264472702.2,2.557294382,63.7273036
3.927314492,96.23716556,239857441.5,262425470.7,2.569247846,65.58910175
3.931981904,96.33705585,216142304.6,260646217,2.525887371,66.14997216
3.927314954,96.23717628,233762672.8,263544625.8,2.572812903,64.74591731
3.931958518,96.33648393,210487095,263518167,2.545398009,64.22529022
3.927338387,96.23774062,234384179.1,263135594.2,2.569826659,65.01376049
3.931935061,96.33595327,210685353.1,263411446.9,2.544676414,64.29417565
3.09619393,75.67729084,278737236.1,250773948.7,3.179467256,59.4718753
3.080992255,75.24433931,127663581.5,183474427,2.236717903,75.22967263
2.950578009,72.07370531,144798814.2,183622766.1,2.3610108,72.66933695
3.036125763,74.15052268,133928805,183538652.2,2.278921749,74.35197742
3.247009952,79.29343343,127318282.9,186054040,2.149507469,76.39434062
2.894893554,70.7071752,155284562.2,183074433.4,2.41462174,72.33110552
3.037130203,74.17516641,136126263.9,183412737,2.279679421,74.59868782
3.037163922,74.17587867,132894384.4,181463557.8,2.253030287,76.58997002
3.036165372,74.15148101,132062987.4,184725861.7,2.289962857,73.0502947
3.037102939,74.17433083,133565965.3,185037972.8,2.294842516,72.81489291
3.036158231,74.1513061,133817366.4,183681757.1,2.280384265,74.19771511
3.036157873,74.15129847,133705588.4,184040229.7,2.28433396,73.81915849
3.037092256,74.17409907,133285890.9,182714734.7,2.267913553,75.22729091
3.036153516,74.15118533,133921378.5,183540062.4,2.27890707,74.35071783
2.475286132,60.47067679,195718237.3,200380988.4,3.133335558,58.10665242
2.714483984,66.32871586,227278850,232612048.2,3.31693051,55.25564473
2.63247963,64.30927146,184899749.6,200655788.9,2.933098091,61.16435995
3.277415437,80.06113911,136784880,205092261.8,2.34304463,69.92301903
2.475283616,60.47060336,195716289.9,200381576.6,3.133343785,58.10605218
2.250411174,54.97738859,203909998.1,197628625.6,3.418816859,55.21871405
2.556496576,62.45382763,190362346.7,200951453.7,3.033004686,59.35369999
2.474368011,60.44815763,195588549.5,200503346.2,3.136001446,57.98476018
2.475297166,60.47096594,194541236.9,199283326.6,3.115984841,58.95229229
2.475283401,60.47059861,196658176.3,200221998,3.132657477,58.26080305
2.475286162,60.47065936,195658016.2,200643917.3,3.136924545,57.8981615
2.475287004,60.47068702,192620050.4,208671656.5,3.244527455,52.15291369
2.475275061,60.47046025,195594609.2,200084108.6,3.128981355,58.33781207
2.475284341,60.47062643,197925190.2,197486715.7,3.096374552,60.55534966
2.475286865,60.47072758,195914394.1,200632171.9,3.137181322,57.91512452
2.978674813,72.7637168,148754451.3,206428812.4,2.610004966,63.00451831
3.538226672,86.47845217,166156345.8,241982825,2.566213004,63.04976787
2.734502659,66.81342464,213142278.4,234273140.8,3.292655837,54.25791993
3.341858813,81.66208341,172617482.3,239749637.8,2.701686117,61.16670333
3.515128465,85.90538008,164456355.7,242263052.2,2.583871447,62.41762398
3.300824471,80.65883159,175208140.4,239407486.2,2.73487405,60.71281746
3.343084136,81.6921255,172715803.3,239633304,2.699607554,61.26708673
3.341812686,81.66092011,174329467.1,241022178,2.717034764,60.39132039
3.341854883,81.66198866,172382086.2,239548121.1,2.699308233,61.29150525
3.341860417,81.66212254,172601321.6,239296708.2,2.69695912,61.460923
3.341861416,81.66214865,175175505,230006827.4,2.60357724,68.27674475
3.341793771,81.66043182,172652160.6,239908860.6,2.703435395,61.06345241
3.341855858,81.66201229,172486159.3,245637865.3,2.762707519,57.57609334
3.341871701,81.66238639,172588984.8,239710186.2,2.701231014,61.19178047
3.34186103,81.66213493,172617465.9,239749635.9,2.701684285,61.16674407
1.806907411,44.1409469,218540980.8,180666628,3.965038404,51.67770916
1.991044668,48.64537433,250907474.1,212045405.2,4.211861095,48.59212017
1.891502133,46.20716451,212651471.8,180941875,3.780061475,53.61666097
3.018970923,73.73670309,135269037.5,188226462.2,2.347598065,72.66377207
1.806908429,44.14097217,218540390.3,180666691.8,3.965036064,51.67766391
2.792383333,68.21076892,194743226.9,192951243.2,2.683710421,65.10044973
1.82676063,44.62586384,217217044.6,180822743.4,3.921957926,52.05816234
1.806952433,44.1420509,218904193.7,180673512.4,3.965891706,51.68500718
1.80692446,44.14135989,219587087.7,180969173.4,3.973175964,51.45390798
1.806907017,44.14093862,221824160.7,180030996.4,3.960235355,52.3367781
1.806907866,44.1409565,218714667.1,180488124.3,3.961999248,51.83646716
1.806908169,44.14096297,217705209.5,181393114.3,3.977110714,51.03745277
1.806907458,44.14097488,218559368.3,180667112.1,3.965089108,51.6779318
1.806933779,44.14159448,219766029.2,179678079.3,3.948749569,52.57897075
1.806922455,44.14134132,218553028.3,180754706.5,3.96672512,51.60339357
3.335466023,81.46276151,126444277.1,190392824.2,2.136600921,77.39966896
3.902576406,95.44926609,138465016.7,225303402.3,2.149287509,75.56340814
3.184258562,77.80173144,227960413.6,225837993,2.754589193,63.89147661
3.863514267,94.46114427,143106392.5,225013838.3,2.173315147,75.19066028
3.339145925,81.58719575,166422307.9,219096718.6,2.481554185,70.57649297
3.861408011,94.40896665,143326747.2,225014381.3,2.174738234,75.15668596
3.86341868,94.45880144,142470436.3,225007844.4,2.172643695,75.17327234
3.863476685,94.46020547,141173904.7,224221504.3,2.164175324,75.80418841
3.863516661,94.46120273,140047200,226488751.8,2.183339765,73.86818452
3.86351362,94.46110597,143084261.3,225357829.6,2.176383672,74.90019474
3.863517089,94.46121412,143425687,224562871.8,2.169597689,75.58443593
3.863542224,94.46176738,143057469.1,225013432.3,2.173244127,75.18993683
3.863513311,94.46110171,142069541.3,228110225.6,2.200049045,72.62920896
3.863484282,94.46036109,142886487.4,224671102.6,2.170019611,75.47379164
3.863515926,94.46116406,143105982.1,225013825.3,2.173313664,75.19068518
3.922860551,96.05365679,168408485.7,255984099.2,2.440867777,63.04706532
2.862190535,69.89050611,126218884.6,180299426.5,2.367129386,65.68598253
3.898507909,95.42836259,169930453.4,255625417.5,2.454512648,62.88787572
3.808116711,93.15903114,178259317.6,255299024.3,2.518718184,61.78882175
3.922852741,96.05348831,168431413.2,255985367,2.440907696,63.04670315
3.514046172,85.90934703,183755593.8,249192121.7,2.675532266,60.67740485
3.917725489,95.92512656,167791523.9,255917633.4,2.442835734,62.98921425
3.922968592,96.05632623,168486490,255967485.2,2.4407346,63.06024484
3.922865309,96.05364762,172207549.2,257362768.8,2.457017499,62.33326056
3.922858138,96.05362192,166446856,256874000.1,2.446706582,62.48783604
3.922855128,96.05354661,168290090.2,255736285.7,2.438554598,63.18950822
3.922860251,96.05367343,168313244.2,262691339.2,2.500136413,59.35347025
3.922854345,96.05350634,168506085.9,255991687.5,2.441040277,63.04470425
3.922846636,96.05334003,171194858.4,244061869.6,2.338246321,70.9623333
3.922851719,96.05338567,166901546.6,254796560.1,2.428795328,63.71441928
3.539700587,86.52606281,179216013.3,238150004.9,2.542594315,68.53293102
2.698985761,65.90654847,126455414.5,168739287.1,2.361904373,73.2791586
2.456998125,60.01152149,146275219.1,167551592.3,2.610641444,68.99108725
2.665995592,65.10294356,128357817.8,168415485.1,2.389824665,72.86357224
2.932338232,71.59145843,112474858,171338952.8,2.185284508,75.72129102
2.666504764,65.11540547,129241769.9,168448928.9,2.391155836,72.8779823
2.665916647,65.10100648,128308793.3,168425516.9,2.389951092,72.84767484
2.665982309,65.10263097,127326624,167895420,2.381485616,73.42252881
2.665995891,65.10295548,130080946.5,168107902.6,2.388454462,73.29652433
2.665994138,65.10290321,128406562.8,168608961.3,2.392420396,72.64344771
2.665995512,65.10294191,128491672.4,167680014.6,2.380450658,73.72692312
2.665996867,65.10298508,128555643.6,168614944.9,2.392723942,72.64320853
2.665995538,65.10294474,128570891.5,181258096.1,2.557414268,60.57145757
2.665996639,65.10293099,130179706.9,169873427.4,2.411599259,71.29863385
2.66599346,65.1029018,128358156.3,168415605.5,2.389828662,72.86339202
3.362284365,82.144526,159033187,213149682.1,2.394098808,72.18205321
3.14009683,76.70183587,146147540.6,194476732.9,2.340284875,73.99889983
3.351903343,81.89214061,161411596.7,213180492.2,2.404726572,72.01711172
3.435414217,83.93210635,153389836.6,213412977,2.339096975,73.28382887
3.362306615,82.14513167,159034261.8,213150931.8,2.394097174,72.18147588
2.946694837,71.98851996,180360707.8,208629435.1,2.708007389,67.94922838
3.374247015,82.43687368,158169698,213195920.6,2.385043169,72.3623602
3.362399893,82.14741782,159279735.2,213144799,2.394265177,72.19740879
3.362271069,82.14421013,156919439,212401624.8,2.383819085,72.78647253
3.362305777,82.14510954,157883368.4,213974305.8,2.401204652,71.41244257
3.362310246,82.14515714,158504741.9,214233122,2.404627949,71.20699783
3.362307804,82.14515951,158676275,213334738.4,2.395560246,72.00494764
3.362316655,82.14533231,159101387,213154638.1,2.394209722,72.18067405
3.3623083,82.1451181,158407194.4,213556643.1,2.397525087,71.7984756
3.362294143,82.14478765,159265284.4,213326922.1,2.396203728,72.03173762
3.072622666,75.0653216,167766030.3,211911458,2.617393842,67.41011576
2.858758235,69.83018719,153717362.9,193369087.6,2.567945177,68.81703581
2.769008004,67.63815305,161036288.1,192866285.4,2.655653556,67.43091094
2.87081579,70.12410069,154612911.2,193431784.5,2.559190276,69.068362
3.210148394,78.4117814,136732761.6,196974394.2,2.304269701,72.77368661
2.856997438,69.78674719,155368025.5,193358595.2,2.571756686,68.84055637
2.870736249,70.12214738,154431055,193437264.9,2.559069109,69.05449831
2.870840712,70.12474851,156632454.2,194029242,2.569263248,68.57100113
2.870816297,70.12411248,156514226,192409200.8,2.549522907,70.13743098
2.870808907,70.12394829,154862293,192445934.6,2.547626918,70.0383032
2.870811958,70.12400752,154814818.3,193225073.6,2.556980384,69.2749764
2.870824788,70.12433578,154559926.4,193429403.4,2.559078183,69.06892141
2.870821325,70.12422608,154882435.9,193046911.3,2.554913253,69.45040351
2.870807959,70.12392536,154513102.4,193358364.3,2.558167451,69.1351106
2.870816239,70.12410125,154612475.3,193431790.2,2.559189326,69.06834603
1.979226387,48.34882951,161364542.4,164638386.1,3.220818686,55.04553612
2.980392425,72.85168788,214972374.9,251080064.5,3.219312253,53.57266044
