input2,input6,input7,input8,input11,input13,input14
68928.04688,102398.2031,0.05104415,0.284471751,0.851526711,17.93895721,0.003990234
68928.04688,102398.2031,0.05104415,0.284471751,0.611717279,17.93895721,0.003990234
68928.04688,102398.2031,0.05104415,0.284471751,0.851526711,17.93895721,0.003990234
68928.04688,102398.2031,0.05104415,0.284471751,0.851526711,27.5106263,0.003990234
68928.04688,102398.2031,0.05104415,0.284471751,0.851526711,17.93895721,0.004215234
68928.04688,102398.2031,0.05104415,0.284471751,0.851526711,17.93895721,0.003990234
68928.04688,102398.2031,0.05104415,0.284471751,0.851526711,17.93895721,0.003990234
68928.04688,102398.2031,0.05104415,0.284471751,0.851526711,17.93895721,0.003990234
68928.04688,102398.2031,0.05104415,0.284471751,0.851526711,17.93895721,0.003990234
43953.04688,86369.76563,0.020533975,0.156016099,0.611717279,27.5106263,0.004215234
68928.04688,86369.76563,0.020533975,0.156016099,0.611717279,27.5106263,0.004215234
43953.04688,86369.76563,0.020533975,0.156016099,0.611717279,27.5106263,0.004215234
43953.04688,86369.76563,0.020533975,0.156016099,0.611717279,27.5106263,0.004215234
43953.04688,86369.76563,0.020533975,0.156016099,0.611717279,27.5106263,0.004215234
43953.04688,102398.2031,0.020533975,0.156016099,0.611717279,27.5106263,0.004215234
43953.04688,86369.76563,0.05104415,0.156016099,0.611717279,27.5106263,0.004215234
43953.04688,86369.76563,0.020533975,0.284471751,0.611717279,27.5106263,0.004215234
43953.04688,86369.76563,0.020533975,0.156016099,0.611717279,27.5106263,0.004215234
43953.04688,86369.76563,0.020533975,0.156016099,0.611717279,27.5106263,0.004215234
43953.04688,86369.76563,0.020533975,0.156016099,0.851526711,27.5106263,0.004215234
43953.04688,86369.76563,0.020533975,0.156016099,0.611717279,27.5106263,0.004215234
43953.04688,86369.76563,0.020533975,0.156016099,0.611717279,17.93895721,0.004215234
43953.04688,86369.76563,0.020533975,0.156016099,0.611717279,27.5106263,0.003990234
43953.04688,86369.76563,0.020533975,0.156016099,0.611717279,27.5106263,0.004215234
43953.04688,86369.76563,0.020533975,0.156016099,0.611717279,27.5106263,0.004215234
43953.04688,86369.76563,0.020533975,0.156016099,0.611717279,27.5106263,0.004215234
43953.04688,86369.76563,0.020533975,0.156016099,0.611717279,27.5106263,0.004215234
43953.04688,86369.76563,0.020533975,0.156016099,0.611717279,27.5106263,0.004215234
108888.0469,152438.2031,0.02813915,0.161767845,0.504683691,36.80858601,0.002190234
108888.0469,152438.2031,0.02813915,0.161767845,0.504683691,36.80858601,0.002190234
83913.04688,152438.2031,0.02813915,0.161767845,0.504683691,36.80858601,0.002190234
108888.0469,152438.2031,0.02813915,0.161767845,0.504683691,36.80858601,0.002190234
108888.0469,152438.2031,0.02813915,0.161767845,0.504683691,36.80858601,0.002190234
108888.0469,152438.2031,0.02813915,0.161767845,0.504683691,36.80858601,0.002190234
108888.0469,136409.7656,0.02813915,0.161767845,0.504683691,36.80858601,0.002190234
108888.0469,152438.2031,0.043438975,0.161767845,0.504683691,36.80858601,0.002190234
108888.0469,152438.2031,0.02813915,0.278720005,0.504683691,36.80858601,0.002190234
108888.0469,152438.2031,0.02813915,0.161767845,0.504683691,36.80858601,0.002190234
108888.0469,152438.2031,0.02813915,0.161767845,0.504683691,36.80858601,0.002190234
108888.0469,152438.2031,0.02813915,0.161767845,0.264874259,36.80858601,0.002190234
108888.0469,152438.2031,0.02813915,0.161767845,0.504683691,36.80858601,0.002190234
108888.0469,152438.2031,0.02813915,0.161767845,0.504683691,41.18782046,0.002190234
108888.0469,152438.2031,0.02813915,0.161767845,0.504683691,36.80858601,0.002415234
108888.0469,152438.2031,0.02813915,0.161767845,0.504683691,36.80858601,0.002190234
108888.0469,152438.2031,0.02813915,0.161767845,0.504683691,36.80858601,0.002190234
108888.0469,152438.2031,0.02813915,0.161767845,0.504683691,36.80858601,0.002190234
108888.0469,152438.2031,0.02813915,0.161767845,0.504683691,36.80858601,0.002190234
83913.04688,136409.7656,0.043438975,0.278720005,0.264874259,41.18782046,0.002415234
108888.0469,136409.7656,0.043438975,0.278720005,0.264874259,41.18782046,0.002415234
83913.04688,136409.7656,0.043438975,0.278720005,0.264874259,41.18782046,0.002415234
83913.04688,136409.7656,0.043438975,0.278720005,0.264874259,41.18782046,0.002415234
83913.04688,136409.7656,0.043438975,0.278720005,0.264874259,41.18782046,0.002415234
83913.04688,152438.2031,0.043438975,0.278720005,0.264874259,41.18782046,0.002415234
83913.04688,136409.7656,0.02813915,0.278720005,0.264874259,41.18782046,0.002415234
83913.04688,136409.7656,0.043438975,0.161767845,0.264874259,41.18782046,0.002415234
83913.04688,136409.7656,0.043438975,0.278720005,0.264874259,41.18782046,0.002415234
83913.04688,136409.7656,0.043438975,0.278720005,0.264874259,41.18782046,0.002415234
83913.04688,136409.7656,0.043438975,0.278720005,0.504683691,41.18782046,0.002415234
83913.04688,136409.7656,0.043438975,0.278720005,0.264874259,41.18782046,0.002415234
83913.04688,136409.7656,0.043438975,0.278720005,0.264874259,36.80858601,0.002415234
83913.04688,136409.7656,0.043438975,0.278720005,0.264874259,41.18782046,0.002190234
83913.04688,136409.7656,0.043438975,0.278720005,0.264874259,41.18782046,0.002415234
83913.04688,136409.7656,0.043438975,0.278720005,0.264874259,41.18782046,0.002415234
83913.04688,136409.7656,0.043438975,0.278720005,0.264874259,41.18782046,0.002415234
83913.04688,136409.7656,0.043438975,0.278720005,0.264874259,41.18782046,0.002415234
83913.04688,136409.7656,0.043438975,0.278720005,0.264874259,41.18782046,0.002415234
43953.04688,133673.2031,0.059633525,0.11575388,0.461328314,43.81871564,0.003765234
43953.04688,133673.2031,0.059633525,0.11575388,0.461328314,43.81871564,0.003765234
48948.04688,133673.2031,0.059633525,0.11575388,0.461328314,43.81871564,0.003765234
43953.04688,133673.2031,0.059633525,0.11575388,0.461328314,43.81871564,0.003765234
43953.04688,133673.2031,0.059633525,0.11575388,0.461328314,43.81871564,0.003765234
43953.04688,133673.2031,0.059633525,0.11575388,0.461328314,43.81871564,0.003765234
43953.04688,67604.76563,0.059633525,0.11575388,0.461328314,43.81871564,0.003765234
43953.04688,133673.2031,0.05202835,0.11575388,0.461328314,43.81871564,0.003765234
43953.04688,133673.2031,0.059633525,0.202030064,0.461328314,43.81871564,0.003765234
43953.04688,133673.2031,0.059633525,0.11575388,0.461328314,43.81871564,0.003765234
43953.04688,133673.2031,0.059633525,0.11575388,0.461328314,43.81871564,0.003765234
43953.04688,133673.2031,0.059633525,0.11575388,0.481651147,43.81871564,0.003765234
43953.04688,133673.2031,0.059633525,0.11575388,0.461328314,43.81871564,0.003765234
43953.04688,133673.2031,0.059633525,0.11575388,0.461328314,33.54939864,0.003765234
43953.04688,133673.2031,0.059633525,0.11575388,0.461328314,43.81871564,0.003090234
43953.04688,133673.2031,0.059633525,0.11575388,0.461328314,43.81871564,0.003765234
43953.04688,133673.2031,0.059633525,0.11575388,0.461328314,43.81871564,0.003765234
43953.04688,133673.2031,0.059633525,0.11575388,0.461328314,43.81871564,0.003765234
43953.04688,133673.2031,0.059633525,0.11575388,0.461328314,43.81871564,0.003765234
48948.04688,67604.76563,0.05202835,0.202030064,0.481651147,33.54939864,0.003090234
43953.04688,67604.76563,0.05202835,0.202030064,0.481651147,33.54939864,0.003090234
48948.04688,67604.76563,0.05202835,0.202030064,0.481651147,33.54939864,0.003090234
48948.04688,67604.76563,0.05202835,0.202030064,0.481651147,33.54939864,0.003090234
48948.04688,67604.76563,0.05202835,0.202030064,0.481651147,33.54939864,0.003090234
48948.04688,133673.2031,0.05202835,0.202030064,0.481651147,33.54939864,0.003090234
48948.04688,67604.76563,0.059633525,0.202030064,0.481651147,33.54939864,0.003090234
48948.04688,67604.76563,0.05202835,0.11575388,0.481651147,33.54939864,0.003090234
48948.04688,67604.76563,0.05202835,0.202030064,0.481651147,33.54939864,0.003090234
48948.04688,67604.76563,0.05202835,0.202030064,0.481651147,33.54939864,0.003090234
48948.04688,67604.76563,0.05202835,0.202030064,0.461328314,33.54939864,0.003090234
48948.04688,67604.76563,0.05202835,0.202030064,0.481651147,33.54939864,0.003090234
