0,1,2,3,4,5,6,7
2.29710044,0.060956985,63426772.86,223023.202,187,362713.89,151118.2031,3658.698031
2.29710044,0.058520738,62405327.01,218552.4383,187,363049.7017,151118.2031,3734.615185
2.297100436,0.058520738,64971618.15,225294.0638,187,365836.4408,151118.2031,3849.815808
2.29710044,0.058520738,62416145.84,218675.0987,187,363143.5186,151118.2031,3736.711202
2.29710044,0.058520738,64062157.12,228905.0351,187,369185.9432,151118.2031,3911.51994
2.29710044,0.058520738,62457165.57,219145.1051,187,368025.5201,151118.2031,3744.742651
2.29710044,0.058520738,62416146.01,218675.1126,187,363143.5186,151118.2031,3736.711439
3.036302425,0.074394439,61526830.6,214878.8447,187,363143.5186,151118.2031,2888.372407
2.079186516,0.058520738,64734393.27,228797.8352,187,363143.5186,151118.2031,3909.688113
2.29710044,0.058520738,62416145.81,218675.0965,187,363143.5186,151118.2031,3736.711164
2.29710044,0.058520738,62416146.01,218675.1127,187,363143.5186,151118.2031,3736.711442
2.00261577,0.069756059,75130917.08,267437.9089,201,393881.5907,140562.8906,3833.902216
2.00261577,0.069756059,75148110.35,268505.1278,200,413869.8913,140562.8906,3849.201518
2.00261577,0.069756059,75173652.56,270206.2813,200,426971.0393,140562.8906,3873.588697
2.00261577,0.069756059,75130907.22,267437.2543,201,393880.3477,140562.8906,3833.892832
2.002615776,0.070285955,75432346.32,268588.6938,201,393738.9244,140562.8906,3821.370789
2.002615776,0.069748906,75138506.53,267433.9476,201,393884.4379,140562.8906,3834.2386
2.00261577,0.069748906,75501997.78,257829.1372,226,373206.2733,124727.9072,3696.533065
2.00261577,0.077633187,78438088.98,282861.5295,201,391105.6114,140562.8906,3643.564589
2.00261577,0.069376143,74954772.44,266662.952,201,393981.6642,140562.8906,3843.726946
2.00261577,0.0661752,73645149.99,260463.9859,201,395385.4567,140562.8906,3935.975775
2.00261577,0.0661752,72538896.5,258701.2515,201,394893.1431,140562.8906,3909.338387
2.00261577,0.0661752,72504473.43,258559.8694,201,394818.1121,140562.8906,3907.201906
2.00261577,0.0661752,73645149.89,260463.9785,201,395385.4575,140562.8906,3935.975662
2.00261577,0.0661752,74398182.19,266456.7727,200,402079.1796,140562.8906,4026.535179
2.00261577,0.0661752,73528695.7,259006.7332,201,380550.5774,140562.8906,3913.954644
2.00261577,0.0661752,73645150.23,260464.0007,201,395385.4575,140562.8906,3935.975998
2.132437678,0.068875862,73040709.64,257689.4848,201,395385.4575,140562.8906,3741.361323
2.544537989,0.0661752,67731170.67,234369.5105,201,395385.4575,140562.8906,3541.651688
2.00261577,0.0661752,73645149.85,260463.9753,201,395385.4575,140562.8906,3935.975614
2.69316365,0.076515582,69838264.53,236716.2577,235,393548.3885,119843.2031,3093.700033
2.69316365,0.076515582,69819768.86,235025.8069,235,380449.3542,119843.2031,3071.607137
2.69316365,0.076515582,69861443.33,237466.737,235,413537.9401,119843.2031,3103.508222
2.693163654,0.076793726,69878959.66,237769.2332,235,413414.8937,119843.2031,3096.206478
2.69316365,0.075969565,69688344.99,236677.0715,235,413647.5955,119843.2031,3115.419598
2.693163654,0.076530273,69423876.08,249180.5194,200,434211.3047,140562.8906,3255.973207
2.69316365,0.068755957,67139599.46,226045.3171,235,415236.9254,119843.2031,3287.647009
2.69316365,0.07688983,70014422.31,238051.4522,235,413514.591,119843.2031,3096.007005
2.69316365,0.07688983,69982321.35,238008.2125,235,413461.5814,119843.2031,3095.444646
2.693163654,0.076515582,69988332.53,238041.3548,235,413830.8128,119843.2031,3111.018037
2.69316365,0.076515582,70014848.37,238132.1827,235,413841.7937,119843.2031,3112.205088
2.69316365,0.076515582,69861426.05,237465.8904,235,413536.6905,119843.2031,3103.497158
2.69316365,0.076515582,69152126.36,232441.7139,235,411038.9035,119843.2031,3037.835023
2.693163644,0.076515582,69787907.69,243048.8759,220,429722.1816,128111.4346,3176.462499
2.69316365,0.076515582,69849752.45,237456.5469,235,413536.6905,119843.2031,3103.375046
2.544537989,0.073515363,70292699,239250.527,235,413536.6905,119843.2031,3254.428976
2.132437678,0.076515582,76015414.16,264255.5915,235,413536.6905,119843.2031,3453.618015
2.69316365,0.076515582,69861425.91,237465.8813,235,413536.6905,119843.2031,3103.49704
2.69316365,0.076515582,69861427.12,237465.9612,235,413536.6905,119843.2031,3103.498084
2.18466017,0.054599356,59604109.88,199519.5958,225,417067.7338,125261.4844,3654.24817
2.18466017,0.054599356,59615317.98,200259.4843,225,437056.0329,125261.4844,3667.799399
2.18466017,0.054599356,59932595.75,189104.5452,259,370246.3094,108965.8585,3463.494075
2.18466017,0.054599356,59611873.6,199525.1397,225,417066.4549,125261.4844,3654.349706
2.18466017,0.054257397,59369533.42,198799.6674,225,417085.5846,125261.4844,3664.01039
2.18466017,0.053887243,59297596.84,198250.8535,225,417232.6156,125261.4844,3678.99415
2.18466017,0.054666491,58974363.47,224712.2174,165,496304.8103,169883.2031,4110.602551
2.18466017,0.064602092,63844516.73,217323.6933,225,415177.2869,125261.4844,3364.034911
2.18466017,0.054187295,59388917.23,198734.6999,225,417108.1103,125261.4844,3667.551591
2.18466017,0.054187295,59416966.97,198777.6898,225,417162.6054,125261.4844,3668.344948
2.18466017,0.054666491,59763787.9,200038.272,225,417424.7117,125261.4844,3659.248439
2.18466017,0.054666491,59484324.93,199153.4511,225,416661.511,125261.4844,3643.06264
2.18466017,0.054666491,59628182.98,199635.214,225,417052.3905,125261.4844,3651.875405
2.18466017,0.054666491,60411374.5,203656.8282,225,421214.2557,125261.4844,3725.441755
2.18466017,0.054666491,59660293.7,199948.2601,225,420377.3629,125261.4844,3657.601875
2.18466017,0.054666491,59628183.09,199635.2212,225,417052.3905,125261.4844,3651.875535
2.319739354,0.058046878,59628064.22,199627.8285,225,417052.3905,125261.4844,3439.079504
2.548365223,0.054666491,56219159.01,186352.6586,225,417052.3905,125261.4844,3408.901049
2.18466017,0.054666491,59628182.91,199635.2095,225,417052.3905,125261.4844,3651.875322
2.705930124,0.06696653,59605633.38,225166.6064,166,455626.9625,169883.2031,3362.37529
2.705930124,0.06696653,59623996.13,229704.6053,165,522439.7609,169883.2031,3430.140469
2.705930124,0.067307636,59730851.53,226434.5849,166,475524.8777,169883.2031,3364.173778
2.705930124,0.067721547,59955359.55,227202.6476,166,475472.5467,169883.2031,3354.953606
2.705930124,0.066965984,59598280.5,225889.146,166,475615.4133,169883.2031,3373.192356
2.705930124,0.066965984,60454446.84,196630.8228,245,396356.128,115165.0657,2936.279144
2.705930124,0.056416,55660905.33,209272.4195,166,478955.3752,169883.2031,3709.451576
2.705930124,0.067474812,59802513.7,226727.3484,166,475529.5592,169883.2031,3360.177545
2.705930124,0.066965984,59598280.5,225889.146,166,475615.4133,169883.2031,3373.192355
2.705930124,0.066965984,59430245.83,225247.3137,166,474972.2811,169883.2031,3363.607903
2.705930124,0.066965984,59767837,226545.1704,166,476200.6648,169883.2031,3382.988737
2.705930124,0.066965984,59598280.5,225889.1462,166,475615.4136,169883.2031,3373.192359
2.705930124,0.066965984,58821066.73,221579.3272,166,470663.8368,169883.2031,3308.834027
2.705930124,0.066965984,59560658.44,225476.8163,166,471390.3637,169883.2031,3367.035055
2.705930124,0.066965984,59598280.73,225889.1675,166,475615.4136,169883.2031,3373.192677
2.548365223,0.063066189,59599375.44,225897.8339,166,475615.4136,169883.2031,3581.91668
2.319739354,0.066965984,63141759.48,241908.8184,166,475615.4136,169883.2031,3612.413395
2.705930124,0.066965984,59598280.35,225889.1327,166,475615.4136,169883.2031,3373.192157
2.705930124,0.066965984,59598280.41,225889.1382,166,475615.4136,169883.2031,3373.192239
2.079609715,0.051501704,59046219.91,197113.3608,243,451296.6222,115542.8906,3827.317258
2.079609715,0.051501704,59047772.81,195861.8381,244,421605.2571,115542.8906,3803.016652
2.079609717,0.051518663,58637404.79,209180.105,203,484379.4411,138373.3594,4060.27825
2.079609717,0.051358644,58986757.97,196852.4588,243,451342.4319,115542.8906,3832.898293
2.079609717,0.051413158,59037781.96,196976.5985,243,451328.9061,115542.8906,3831.248736
2.079609717,0.051798161,59194474.37,197672.3489,243,451199.7235,115542.8906,3816.203971
2.079609717,0.051477694,59088891.66,194606.7987,248,430607.3935,113526.5582,3780.41017
2.079609717,0.051501704,58986408.68,197036.0862,243,451202.8407,115542.8906,3825.816831
2.079609715,0.051501704,59018315.71,197070.5572,243,451244.3199,115542.8906,3826.486148
2.079609715,0.048959187,57782353.99,192334.5599,243,452176.9145,115542.8906,3928.46719
2.079609715,0.051501704,59082763.78,197207.3699,243,451392.0932,115542.8906,3829.142617
2.079609715,0.051501704,63393801.5,217088.1209,220,465657.7119,127879.7506,4215.163845
2.079609715,0.051501704,59061789.14,197125.601,243,451296.6222,115542.8906,3827.554924
2.079609715,0.051501704,58855565.21,196089.5627,243,449982.8578,115542.8906,3807.438341
2.079609715,0.051501704,59043161.6,196834.8621,243,448106.7817,115542.8906,3821.909695
2.079609715,0.051501704,59065684.37,197128.7914,243,451296.6222,115542.8906,3827.616872
3.345720699,0.078383614,57687505.61,192069.3938,243,451296.6222,115542.8906,2450.37687
1.869152358,0.051501704,61542160.62,207203.7025,243,451296.6222,115542.8906,4023.239741
2.079609715,0.051501704,59065684.46,197128.7968,243,451296.6222,115542.8906,3827.616976
3.02165735,0.071207541,61444455.6,215180.5044,203,472559.3996,138373.3594,3021.878054
3.02165735,0.071207541,61693120.02,204548.374,230,409779.8027,122535.5243,2872.566193
3.02165735,0.071443773,61500266.17,214386.5656,203,442783.7792,138373.3594,3000.7733
3.02165735,0.071377716,61464774.15,214283.5346,203,442803.2128,138373.3594,3002.106907
3.02165735,0.070807005,61290401.49,213545.3605,203,443014.4778,138373.3594,3015.879033
3.02165735,0.07127795,61463549.96,215689.8839,203,463541.4892,138373.3594,3026.039383
3.02165735,0.071231692,61508614.04,214209.169,203,442953.8592,138373.3594,3007.217187
3.02165735,0.074909107,62729272.29,219059.9478,203,441642.0831,138373.3594,2924.343349
3.02165735,0.074909107,62689558.01,219002.9121,203,441587.7126,138373.3594,2923.581949
3.02165735,0.071231692,61392595.53,214019.6311,203,442787.4955,138373.3594,3004.556322
3.02165735,0.071231692,56921033.93,199850.8477,203,430981.4001,138373.3594,2805.645094
3.02165735,0.071231692,61433340.93,214108.0762,203,442859.2541,138373.3594,3005.797976
3.02165735,0.071231692,61713835.85,215922.9448,203,444955.6225,138373.3594,3031.276362
3.02165735,0.071231692,61474933.66,214646.0684,203,448774.4846,138373.3594,3013.350684
3.02165735,0.071231692,61433341.73,214108.1333,203,442859.2541,138373.3594,3005.798777
1.869152358,0.046802557,62889325.15,219807.6584,203,442859.2541,138373.3594,4696.488253
3.345720699,0.071231692,59301880.76,205469.6416,203,442859.2541,138373.3594,2884.525626
3.02165735,0.071231692,61433341.61,214108.1248,203,442859.2541,138373.3594,3005.798657
3.02165735,0.071231692,61433341.61,214108.1243,203,442859.2541,138373.3594,3005.798651
4.060443889,0.095158729,62022670.27,231870.9134,170,486573.9116,165582.8906,2436.675184
4.060443889,0.095158729,62002324.33,230758.9621,170,456882.5364,165582.8906,2424.989957
4.060443889,0.095158729,61971891.08,228403.3154,170,439753.4666,165582.8906,2400.235038
4.060443889,0.094745181,61903406.56,231406.8393,170,486619.0864,165582.8906,2442.412757
4.060443889,0.095197962,62022738.16,231903.2093,170,486572.4999,165582.8906,2436.010229
4.060443889,0.095197962,62022715.63,231901.1616,170,486569.5347,165582.8906,2435.988719
4.060443889,0.095158729,62288206.48,221275.1269,194,465890.4176,145241.4844,2325.326633
4.060443889,0.06858145,55121731.56,202981.2642,170,490606.0853,165582.8906,2959.710902
4.060443889,0.094543748,61820401.82,231136.7319,170,486592.3335,165582.8906,2444.759558
4.060443889,0.091457948,61130789.68,227917.4707,170,487004.8144,165582.8906,2492.046628
4.060443889,0.095158729,61537609.48,230096.568,170,485692.7838,165582.8906,2418.029018
4.060443889,0.095158729,57534037.3,217897.1691,170,481307.9875,165582.8906,2289.828494
4.060443889,0.095158729,62014866.31,231860.868,170,486573.9116,165582.8906,2436.569618
4.060443889,0.095158729,61528447.14,228911.5308,170,485091.5775,165582.8906,2405.57575
4.060443889,0.095158729,62124755.15,233102.0491,170,498952.0109,165582.8906,2449.61289
4.060443889,0.095158729,62014868.29,231861.0324,170,486573.9116,165582.8906,2436.571347
3.075052441,0.073372289,62424374.63,233615.8709,170,486573.9116,165582.8906,3183.979598
3.54082134,0.095158729,65164563.96,245361.2815,170,486573.9116,165582.8906,2578.44219
4.060443889,0.095158729,62014868.65,231861.0642,170,486573.9116,165582.8906,2436.571681
2.669876411,0.050167338,51814865.65,180922.508,194,421126.2709,144863.2031,3606.380473
2.669876411,0.050167338,51844768.08,183302.6998,194,438255.0706,145241.4844,3653.825521
2.669876411,0.050167338,51807984.38,179596.9181,195,391436.139,144863.2031,3579.957107
2.669876412,0.05048375,51938032.65,180092.7243,195,391345.6028,144863.2031,3567.340449
2.669876412,0.05013732,51799973.32,179552.6693,195,391443.137,144863.2031,3581.217922
2.669876412,0.050167338,51577458.65,189131.2657,170,412120.0751,165582.8906,3770.008005
2.669876411,0.069778609,59258069.75,210065.0362,195,387656.7872,144863.2031,3010.45031
2.669876411,0.05062113,52047965.6,180380.0534,195,391363.4278,144863.2031,3563.335185
2.669876411,0.052117038,52574153.07,182638.5663,195,390919.9575,144863.2031,3504.392704
2.669876411,0.050167338,52222907.85,180852.8788,195,392981.3576,144863.2031,3604.992534
2.669876397,0.050167338,56375514.21,192768.2992,195,404952.1997,144863.2031,3842.506042
2.669876411,0.050167338,51807968.8,179596.0123,195,391434.9086,144863.2031,3579.939051
2.669876411,0.050167338,52135950.08,181224.1706,195,393977.1186,144863.2031,3612.393601
2.669876411,0.050167338,51737804.47,178932.7852,195,384569.7903,144863.2031,3566.718755
2.669876411,0.050167338,51807968.75,179596.0085,195,391434.9086,144863.2031,3579.938977
3.54082134,0.06506353,51375355.33,177922.1896,195,391434.9086,144863.2031,2734.591709
3.075052441,0.050167338,49283318.08,169946.3627,195,391434.9086,144863.2031,3387.589806
2.669876411,0.050167338,51807968.79,179596.0117,195,391434.9086,144863.2031,3579.939039
2.669876411,0.050167338,51807968.8,179596.0121,195,391434.9086,144863.2031,3579.939049
4.362988606,0.077798926,49233750.13,178362.8648,184,408340.069,153072.8906,2292.613472
4.362988606,0.077798926,49247147.52,180017.6037,184,453168.2165,153072.8906,2313.882903
4.362988606,0.077759757,49223952.53,179278.7734,184,421454.116,153072.8906,2305.546979
4.362988606,0.076491321,48885109.25,177047.185,184,408479.4892,153072.8906,2314.604868
4.362988606,0.073780542,48176528.52,174337.7712,184,408795.0562,153072.8906,2362.92344
4.362988606,0.077844941,49233899.71,178396.8605,184,408334.8301,153072.8906,2291.694994
4.362988606,0.077844941,49487956.67,169300.2927,213,387635.723,132353.2031,2174.840029
4.362988606,0.047007463,40643632.24,147203.3578,184,413915.0244,153072.8906,3131.489068
4.362988606,0.07392754,48199650.26,174465.6517,184,408752.9518,153072.8906,2359.954794
4.362988606,0.07979891,49715869.82,180314.4832,184,408117.7805,153072.8906,2259.610853
4.362988606,0.077798926,50537033.48,180992.8443,184,409350.611,153072.8906,2326.418302
4.362988606,0.077798926,56557554.38,201374.7832,184,423092.601,153072.8906,2588.400569
4.362988606,0.077798926,49225969.67,178355.03,184,408340.069,153072.8906,2292.512766
4.362988606,0.077798926,49042593.36,177519.5377,184,407676.636,153072.8906,2281.773641
4.362988606,0.077798926,49189995.98,178111.822,184,405950.9921,153072.8906,2289.386656
4.362988606,0.077798926,49225969.47,178355.0141,184,408340.069,153072.8906,2292.512561
3.644476161,0.064983125,49227629.84,178377.0324,184,408340.069,153072.8906,2744.974675
3.348431409,0.077798926,54403565.9,199390.4536,184,408340.069,153072.8906,2562.894695
4.362988606,0.077798926,49225969.84,178355.0432,184,408340.069,153072.8906,2292.512936
2.796964077,0.03578554,50322808.79,168485.9513,213,421323.7421,132353.2031,4708.213146
2.796964077,0.03578554,50347798.19,169192.8232,213,453041.9542,132353.2031,4727.966149
2.796964077,0.039372957,51931328.89,175648.9573,212,463519.0518,132353.2031,4461.157369
2.796964077,0.036120059,50536238.52,170883.7316,212,465911.2228,132353.2031,4730.992625
2.796964077,0.035767518,50347503.25,170316.9429,212,466166.5022,132353.2031,4761.77699
2.796964077,0.035767518,50104867.84,179338.4599,184,486869.5569,153072.8906,5014.003524
2.796964077,0.058725878,59765731.1,204101.7879,212,455039.6317,132353.2031,3475.499963
2.796964077,0.036301731,50622014.27,171160.3139,212,465791.6262,132353.2031,4714.935388
2.796964077,0.034892046,49948234.44,169017.8669,212,466895.2568,132353.2031,4844.0228
2.796964077,0.03578554,50226755.53,169768.6691,212,465467.6274,132353.2031,4744.057729
2.796964077,0.03578554,44002977.11,150073.1359,213,448012.154,132353.2031,4193.680871
2.796964077,0.03578554,50355260.26,170343.3106,212,466151.8766,132353.2031,4760.115654
2.796964077,0.03578554,50668348.75,172366.3685,212,468331.3486,132353.2031,4816.648484
2.796964077,0.03578554,50346712.49,172934.8156,205,476961.0712,136975.8329,4832.533311
2.796964077,0.03578554,50355258.69,170343.2382,212,466151.8766,132353.2031,4760.113631
3.348431409,0.04284307,50354109.34,170332.4164,212,466151.8766,132353.2031,3975.728527
3.644476161,0.03578554,46740147.18,158475.7485,212,466151.8766,132353.2031,4428.485558
2.796964077,0.03578554,50355260.72,170343.3434,212,466151.8766,132353.2031,4760.116571
2.796964077,0.03578554,50355260.74,170343.3446,212,466151.8766,132353.2031,4760.116603
2.158166842,0.058652106,63925377.89,221573.3209,208,459873.8944,135251.4844,3777.755603
2.158166842,0.058652106,63897398.85,219553.0076,208,405342.7015,135251.4844,3743.309894
2.158166842,0.058652106,64257969.77,208272.4563,241,393073.7986,116695.2756,3550.980034
2.158166842,0.060929061,64895857.27,225729.3563,208,459134.6868,135251.4844,3704.789691
2.158166842,0.058379122,63758583.53,221013.1721,208,459939.3202,135251.4844,3785.825577
2.158166842,0.058379122,63798137.15,221067.0206,208,459967.4916,135251.4844,3786.74797
2.158166842,0.058652106,63910395.43,220053.1644,208,439185.48,135251.4844,3751.837411
2.158166842,0.06834573,67942823.43,239176.8624,208,457076.279,135251.4844,3499.514344
2.158166842,0.05818458,63671430.52,220654.6066,208,459980.8766,135251.4844,3792.321018
2.158166842,0.060025731,64505747.58,224071.8206,208,459415.2922,135251.4844,3732.929474
2.158166842,0.058652106,63851894.33,221428.9919,208,459751.8689,135251.4844,3775.294838
2.158166842,0.058652106,61083089.29,214158.0729,208,453975.742,135251.4844,3651.32795
2.158166833,0.058652106,63925376.43,221573.2409,208,459873.8944,135251.4844,3777.754238
2.158166842,0.058652106,63339167.05,218463.3563,208,455819.3822,135251.4844,3724.731681
2.158166842,0.058652106,63894766.33,221265.8653,208,456666.7877,135251.4844,3772.51358
2.158166842,0.058652106,63925376.47,221573.2515,208,459873.8944,135251.4844,3777.754419
1.876198062,0.054142718,65384256.83,227850.259,208,459873.8944,135251.4844,4208.326981
3.000923713,0.058652106,56789848.55,192840.5528,208,459873.8944,135251.4844,3287.870921
2.158166842,0.058652106,63925376.11,221573.2258,208,459873.8944,135251.4844,3777.753981
2.656996616,0.065990496,59367300.89,185305.0238,268,360066.1356,105401.8312,2808.056241
2.656996616,0.065990496,58743842.03,200688.9271,209,372336.4719,135251.4844,3041.179255
2.656996616,0.065990496,59303185.03,183262.6876,268,305525.7245,105401.8312,2777.107297
2.656996616,0.063888006,58503680.83,180189.9539,268,305824.1318,105401.8376,2820.403493
2.656996616,0.066242563,59430632.61,183663.9601,268,305505.0767,105401.8304,2772.597419
2.656996618,0.065990496,59356409.75,184812.0708,268,326224.3037,105401.8312,2800.58618
2.656996616,0.056818804,55728542.79,169825.2691,267,306761.6361,105679.3323,2988.892012
2.656996616,0.066432848,59546517.35,183994.097,268,305537.5595,105401.8299,2769.625289
2.656996616,0.066432848,59498778.9,183941.0063,268,305483.3085,105401.8299,2768.826126
2.656996616,0.065990496,59415954.61,183426.5198,268,305617.7461,105401.8333,2779.589961
2.656996606,0.065990496,62014534.17,190290.9764,262,308817.3951,107693.4941,2883.611858
2.656996616,0.065990496,59342257.1,183297.0053,268,305534.9747,105401.8312,2777.627337
2.656996602,0.065990496,59807591.48,185741.3786,266,307417.9506,106294.0496,2814.66863
2.656996616,0.065990496,59374624.4,183621.9641,267,306932.2379,105808.337,2782.551663
2.656996616,0.065990496,59342258.15,183297.0466,268,305534.9747,105401.8312,2777.627962
3.000923713,0.071486651,58277660.7,179524.5125,268,305534.9747,105401.8312,2511.301209
1.876198062,0.065990496,68177390.21,219774.3152,268,305534.9747,105401.8312,3330.39345
2.656996616,0.065990496,59342258.55,183297.065,268,305534.9747,105401.8312,2777.628241
2.656996616,0.065990496,59342258.41,183297.0572,268,305534.9747,105401.8312,2777.628124
2.234087777,0.095039415,79232693.26,281259.0249,220,390102.976,128052.8906,2959.393478
2.234087777,0.095039415,79218525.43,281068.4851,220,385251.4475,128052.8906,2957.388628
2.234087777,0.095039415,79264060.59,285456.3567,219,443166.6707,128383.3594,3003.557595
2.234087777,0.091671018,78014409.24,275500.1115,220,390437.7104,128052.8906,3005.313102
2.234087777,0.09472532,79084618.22,280675.7211,220,390105.1084,128052.8906,2963.048552
2.234087777,0.09472532,79116372.38,280719.5349,220,390134.1964,128052.8906,2963.511087
2.234087777,0.095022354,78544291.58,299264.348,179,419368.7345,157373.2031,3149.409959
2.234087777,0.07120123,70414816.83,240400.0821,220,393171.6343,128052.8906,3376.347339
2.234087777,0.094471149,79002445.31,280248.5862,220,390107.0499,128052.8906,2966.499189
2.234087777,0.089086903,77152058.19,271155.9278,220,390734.4178,128052.8906,3043.723824
2.234087777,0.089086903,76941259.71,270334.1525,220,390369.6137,128052.8906,3034.499401
2.234087777,0.089086903,75414958.91,264961.2184,220,388398.2986,128052.8906,2974.188244
2.234087777,0.089086903,77152056.92,271155.8412,220,390734.4178,128052.8906,3043.722852
2.234087777,0.089086903,77730225.22,275025.9366,220,392277.3653,128052.8906,3087.164652
2.234087777,0.089086903,77171059.12,271631.1187,220,395773.2928,128052.8906,3049.057839
2.234087777,0.089086903,77152058.2,271155.9284,220,390734.4178,128052.8906,3043.72383
1.341134428,0.063409413,82638778.11,297708.9872,220,390734.4178,128052.8906,4695.028249
2.965778558,0.089086903,69312978.26,235672.1793,220,390734.4178,128052.8906,2645.418939
2.234087777,0.089086903,77152058.5,271155.9492,220,390734.4178,128052.8906,3043.724064
1.84316138,0.044653717,61732679.94,227216.3633,179,481534.1468,157373.2031,5088.408764
1.84316138,0.044653717,61679635.03,223116.9608,179,423617.0431,157373.2031,4996.60448
1.84316138,0.04701704,63028154.35,232377.0048,179,475733.6591,157373.2031,4942.399677
1.84316138,0.044874091,61960737.57,227658.6153,179,476615.7359,157373.2031,5073.275225
1.84316138,0.044874091,61929031.4,227609.0668,179,476588.8466,157373.2031,5072.171058
1.843161386,0.044653717,62193428.32,212207.9109,219,447414.5424,128383.3594,4752.30119
1.84316138,0.060459969,69568369.76,261986.7128,179,471775.1561,157373.2031,4333.22606
1.84316138,0.045019463,62047024.15,227994.5884,179,476578.5857,157373.2031,5064.356019
1.84316138,0.045019463,61999415.28,227927.6787,179,476527.4942,157373.2031,5062.869779
1.843161386,0.044653717,61917744.44,227797.879,179,477318.6124,157373.2031,5101.431547
1.84316138,0.044653717,63585826.28,234675.8771,179,482466.1209,157373.2031,5255.461238
1.84316138,0.044653717,61714945.93,227019.0101,179,476682.6156,157373.2031,5083.989128
1.84316138,0.044653717,61199867.83,223823.4834,179,473876.9634,157373.2031,5012.426737
1.84316138,0.044653717,61672143.72,226418.2811,179,470199.5136,157373.2031,5070.53607
1.84316138,0.044653717,61714945.44,227018.9688,179,476682.6156,157373.2031,5083.988204
2.965778558,0.062736132,58816843.16,214888.0406,179,476682.6156,157373.2031,3425.267623
1.341134428,0.044653717,69466700.54,261615.9229,179,476682.6156,157373.2031,5858.771506
1.84316138,0.044653717,61714945.9,227019.0075,179,476682.6156,157373.2031,5083.98907
1.84316138,0.044653717,61714946.22,227019.0342,179,476682.6156,157373.2031,5083.989667
2.027551511,0.03467909,49467887.16,187035.694,158,432767.1061,178092.8906,5393.327632
2.027551511,0.03467909,49502265.84,190541.105,158,527274.9376,178092.8906,5494.409034
2.027551511,0.03467909,49440688.37,185047.1617,158,405921.2881,178092.8906,5335.986672
2.027551511,0.03467909,49471876.27,187047.4648,158,432775.4065,178092.8906,5393.667052
2.027551511,0.036570569,50569719.98,191302.4732,158,432186.1434,178092.8906,5231.050013
2.027551511,0.035508521,49891088.74,188809.0936,158,432463.1553,178092.8906,5317.28966
2.027551511,0.034690709,50237651.68,158680.4974,245,362083.087,115271.4844,4574.149718
2.027551511,0.056587938,60387567.39,233838.4438,158,427898.0669,178092.8906,4132.301894
2.027551511,0.034293231,49215104.71,186124.8819,158,432863.4742,178092.8906,5427.452414
2.027551511,0.034293231,49254758.4,186191.4305,158,432913.5158,178092.8906,5429.392989
2.027551511,0.03467909,49498857.66,187166.3309,158,432936.2905,178092.8906,5397.094654
2.027551511,0.03467909,46522573.77,179595.2103,158,427532.4622,178092.8906,5178.775182
2.027551511,0.03467909,49463988.02,187030.5097,158,432767.1061,178092.8906,5393.178138
2.027551511,0.03467909,50475474.59,191973.8867,158,439204.0506,178092.8906,5535.724468
2.027551511,0.03467909,49483469.91,187299.6989,158,435688.5396,178092.8906,5400.940429
2.027551511,0.03467909,49463988.23,187030.528,158,432767.1061,178092.8906,5393.178664
2.604918645,0.040696289,47877802.91,180787.6202,158,432767.1061,178092.8906,4442.361318
1.580242474,0.03467909,54157802.54,206689.9823,158,432767.1061,178092.8906,5960.075153
2.027551511,0.03467909,49463988.25,187030.5295,158,432767.1061,178092.8906,5393.178708
2.068556295,0.074669493,66567624.95,222868.4208,263,330708.0173,107333.2031,2984.731957
2.068556295,0.074372742,66175814.33,233920.6628,234,452090.6991,120008.9063,3145.24726
2.068556295,0.073981117,65941323.08,230980.875,235,425280.254,120008.9063,3122.159868
2.068556295,0.064050167,61692176.83,212522.9955,235,426438.2778,120008.9063,3318.07091
2.068556295,0.074585623,66215401.65,232118.4095,235,425224.7705,120008.9063,3112.10661
2.068556295,0.074585623,65130417.03,264253.463,158,495894.9513,178092.8906,3542.954436
2.068556295,0.043592093,52186799.28,174283.9819,234,430719.3945,120008.9063,3998.06414
2.068556295,0.077525878,67429742.16,237555.312,235,424975.156,120008.9063,3064.206666
2.068556295,0.074607038,66223464.44,232157.2547,235,425222.4767,120008.9063,3111.73397
2.068556295,0.074607038,66081523.78,231783.8084,235,424904.7037,120008.9063,3106.728459
2.068556295,0.074607038,69346473.72,240129.0585,234,430585.3575,120008.9063,3218.58453
2.068556295,0.074607038,66223464.45,232157.2549,235,425222.4767,120008.9063,3111.733973
2.068556295,0.074607038,65489547.65,229273.9228,235,422366.0364,120008.9063,3073.087055
2.068556295,0.074607038,66218793.06,231997.4674,235,423544.5598,120008.9063,3109.592251
2.068556295,0.074607038,66223464.46,232157.256,235,425222.4767,120008.9063,3111.733987
1.580242474,0.063575924,69489113.6,247068.381,235,425222.4767,120008.9063,3886.194099
2.604918645,0.074607038,60124896.06,205540.2236,235,425222.4767,120008.9063,2754.970964
2.068556295,0.074607038,66223464.57,232157.2628,235,425222.4767,120008.9063,3111.734078
2.068556295,0.074607038,66223464.81,232157.2774,235,425222.4767,120008.9063,3111.734274
3.832351186,0.099093381,58848234.12,219023.7262,172,391495.6906,164019.1406,2210.276051
3.832351186,0.099093381,58831899.66,218940.5243,172,389749.1397,164019.1406,2209.43642
3.832351186,0.099093381,58844821.93,219973.5588,172,404606.3868,164019.1406,2219.861279
3.832351186,0.106074724,60551010.45,226689.3835,172,391026.2693,164019.1406,2137.07257
