input3,input4,input7,input8,input9,input13,input16
0.003255384,0.021257492,0.0224129,0.192443821,1.045285156,39.7680123,30.23650134
0.005218584,0.021257492,0.0224129,0.192443821,1.045285156,39.7680123,30.23650134
0.003255384,0.016512302,0.0224129,0.192443821,1.045285156,39.7680123,30.23650134
0.003255384,0.021257492,0.0224129,0.192443821,1.045285156,39.7680123,30.23650134
0.003255384,0.021257492,0.0224129,0.192443821,1.045285156,39.7680123,30.23650134
0.003255384,0.021257492,0.026260225,0.192443821,1.045285156,39.7680123,30.23650134
0.003255384,0.021257492,0.0224129,0.309395982,1.045285156,39.7680123,30.23650134
0.003255384,0.021257492,0.0224129,0.192443821,0.916519531,39.7680123,30.23650134
0.003255384,0.021257492,0.0224129,0.192443821,1.045285156,39.7680123,30.23650134
0.003255384,0.021257492,0.0224129,0.192443821,1.045285156,39.7680123,30.23650134
0.003255384,0.021257492,0.0224129,0.192443821,1.045285156,39.7680123,30.23650134
0.003255384,0.021257492,0.0224129,0.192443821,1.045285156,38.37180044,30.23650134
0.003255384,0.021257492,0.0224129,0.192443821,1.045285156,39.7680123,30.23650134
0.003255384,0.021257492,0.0224129,0.192443821,1.045285156,39.7680123,30.23650134
0.003255384,0.021257492,0.0224129,0.192443821,1.045285156,39.7680123,44.15309034
0.003255384,0.021257492,0.0224129,0.192443821,1.045285156,39.7680123,30.23650134
0.003255384,0.021257492,0.0224129,0.192443821,1.045285156,39.7680123,30.23650134
0.005218584,0.016512302,0.026260225,0.309395982,0.916519531,38.37180044,44.15309034
0.005218584,0.016512302,0.026260225,0.309395982,0.916519531,38.37180044,44.15309034
0.003255384,0.016512302,0.026260225,0.309395982,0.916519531,38.37180044,44.15309034
0.005218584,0.021257492,0.026260225,0.309395982,0.916519531,38.37180044,44.15309034
0.005218584,0.016512302,0.026260225,0.309395982,0.916519531,38.37180044,44.15309034
0.005218584,0.016512302,0.026260225,0.309395982,0.916519531,38.37180044,44.15309034
0.005218584,0.016512302,0.0224129,0.309395982,0.916519531,38.37180044,44.15309034
0.005218584,0.016512302,0.026260225,0.192443821,0.916519531,38.37180044,44.15309034
0.005218584,0.016512302,0.026260225,0.309395982,1.045285156,38.37180044,44.15309034
0.005218584,0.016512302,0.026260225,0.309395982,0.916519531,38.37180044,44.15309034
0.005218584,0.016512302,0.026260225,0.309395982,0.916519531,38.37180044,44.15309034
0.005218584,0.016512302,0.026260225,0.309395982,0.916519531,38.37180044,44.15309034
0.005218584,0.016512302,0.026260225,0.309395982,0.916519531,39.7680123,44.15309034
0.005218584,0.016512302,0.026260225,0.309395982,0.916519531,38.37180044,44.15309034
0.005218584,0.016512302,0.026260225,0.309395982,0.916519531,38.37180044,44.15309034
0.005218584,0.016512302,0.026260225,0.309395982,0.916519531,38.37180044,30.23650134
0.005218584,0.016512302,0.026260225,0.309395982,0.916519531,38.37180044,44.15309034
0.005218584,0.016512302,0.026260225,0.309395982,0.916519531,38.37180044,44.15309034
0.005218584,0.016512302,0.026260225,0.309395982,0.916519531,38.37180044,44.15309034
0.004236984,0.027392687,0.0567704,0.131091868,0.978285156,33.49416933,37.24349906
0.004236984,0.027392687,0.0567704,0.131091868,0.978285156,33.49416933,37.24349906
0.004236984,0.027392687,0.0567704,0.131091868,0.978285156,33.49416933,37.24349906
0.002273784,0.027392687,0.0567704,0.131091868,0.978285156,33.49416933,37.24349906
0.004236984,0.010377107,0.0567704,0.131091868,0.978285156,33.49416933,37.24349906
0.004236984,0.027392687,0.0567704,0.131091868,0.978285156,33.49416933,37.24349906
0.004236984,0.027392687,0.0567704,0.131091868,0.978285156,33.49416933,37.24349906
0.004236984,0.027392687,0.060617725,0.131091868,0.978285156,33.49416933,37.24349906
0.004236984,0.027392687,0.0567704,0.248044029,0.978285156,33.49416933,37.24349906
0.004236984,0.027392687,0.0567704,0.131091868,0.983519531,33.49416933,37.24349906
0.004236984,0.027392687,0.0567704,0.131091868,0.978285156,33.49416933,37.24349906
0.004236984,0.027392687,0.0567704,0.131091868,0.978285156,33.49416933,37.24349906
0.004236984,0.027392687,0.0567704,0.131091868,0.978285156,33.49416933,37.24349906
0.004236984,0.027392687,0.0567704,0.131091868,0.978285156,31.71555439,37.24349906
0.004236984,0.027392687,0.0567704,0.131091868,0.978285156,33.49416933,37.24349906
0.004236984,0.027392687,0.0567704,0.131091868,0.978285156,33.49416933,37.24349906
